steps,heart_rate_avg,max_heart,min_heart,raw_intensity_avg,time_of_day,date,hour,user_id,feel
35,76.24,82,74,25.5294,3,2023-10-29,9,87550,3
128,79.22,90,69,31.4167,3,2023-10-29,10,87550,3
72,73.2,79,68,23.7,3,2023-10-29,11,87550,3
1760,98.45,120,70,69.9333,4,2023-10-29,12,87550,3
976,97.26,112,84,61.931,4,2023-10-29,13,87550,3
1182,87.97,112,73,42.3,4,2023-10-29,14,87550,3
0,91.19,97,75,23.963,4,2023-10-29,15,87550,3
11,94.38,100,90,23.5167,5,2023-10-29,16,87550,3
0,96.9,106,92,19.5833,5,2023-10-29,17,87550,3
530,94.93,109,90,32.9167,5,2023-10-29,18,87550,3
1322,97.95,113,75,51.4167,5,2023-10-29,19,87550,3
0,79.72,87,73,15.5208,6,2023-10-29,20,87550,3
17,81.85,86,78,29.8,6,2023-10-29,21,87550,3
29,71.33,77,68,25.3333,3,2023-10-30,8,87550,4
140,71.93,78,65,31.0,3,2023-10-30,9,87550,4
60,77.48,81,73,30.5667,3,2023-10-30,10,87550,4
0,75.83,83,71,20.0667,3,2023-10-30,11,87550,4
56,69.18,77,62,27.75,4,2023-10-30,12,87550,4
182,71.64,86,62,37.1864,4,2023-10-30,13,87550,4
874,87.98,99,81,58.9,4,2023-10-30,14,87550,4
898,84.27,98,73,35.2167,4,2023-10-30,15,87550,4
1859,88.07,102,73,55.3167,5,2023-10-30,16,87550,4
1390,86.13,110,72,38.0667,5,2023-10-30,17,87550,4
514,93.02,116,74,43.05,5,2023-10-30,18,87550,4
91,78.75,108,71,22.7333,5,2023-10-30,19,87550,4
63,73.95,85,70,18.6,6,2023-10-30,20,87550,4
0,77.75,83,75,19.3846,6,2023-10-30,21,87550,4
34,60.33,65,55,23.0,3,2023-10-31,8,87550,4
70,68.53,75,62,20.45,3,2023-10-31,9,87550,4
67,73.68,83,69,21.0167,3,2023-10-31,10,87550,4
92,73.68,79,71,27.0167,3,2023-10-31,11,87550,4
24,69.38,76,64,23.25,4,2023-10-31,12,87550,4
1367,81.17,99,66,52.2667,4,2023-10-31,13,87550,4
52,71.38,80,65,19.2,4,2023-10-31,14,87550,4
71,64.12,73,57,17.35,4,2023-10-31,15,87550,4
26,69.12,74,57,24.25,5,2023-10-31,16,87550,4
50,71.28,80,64,30.25,5,2023-10-31,17,87550,4
44,63.53,74,58,19.2167,5,2023-10-31,18,87550,4
0,63.55,88,58,20.4833,5,2023-10-31,19,87550,4
0,67.43,81,62,19.0833,6,2023-10-31,20,87550,4
118,70.22,76,62,29.15,6,2023-10-31,21,87550,4
0,80.0,80,80,0.0,3,2023-11-01,9,87550,4
0,91.0,91,91,33.0,3,2023-11-01,10,87550,4
17,76.25,80,74,20.65,3,2023-11-01,11,87550,4
39,75.22,83,64,25.6667,4,2023-11-01,12,87550,4
235,72.47,84,64,32.9,4,2023-11-01,13,87550,4
240,72.67,83,63,41.2167,4,2023-11-01,14,87550,4
46,77.78,84,74,21.0333,4,2023-11-01,15,87550,4
44,67.77,78,60,16.4667,5,2023-11-01,16,87550,4
81,71.03,80,60,34.3333,5,2023-11-01,17,87550,4
11,60.77,69,56,11.7833,5,2023-11-01,18,87550,4
36,66.87,81,56,15.45,5,2023-11-01,19,87550,4
0,67.63,77,61,19.4167,6,2023-11-01,20,87550,4
0,60.58,66,57,17.5667,6,2023-11-01,21,87550,4
0,66.73,72,62,18.7,2,2023-11-02,7,87550,4
77,67.93,77,62,21.2833,3,2023-11-02,8,87550,4
100,76.27,89,66,35.4667,3,2023-11-02,9,87550,4
144,80.18,98,73,35.25,3,2023-11-02,10,87550,4
53,69.62,79,64,21.0435,3,2023-11-02,11,87550,4
825,95.82,111,76,74.4706,4,2023-11-02,13,87550,4
957,91.1,108,72,42.2,4,2023-11-02,14,87550,4
32,70.88,78,65,19.5167,4,2023-11-02,15,87550,4
67,66.83,78,60,22.8333,5,2023-11-02,16,87550,4
14,68.86,74,65,20.339,5,2023-11-02,17,87550,4
41,68.38,85,60,27.3667,5,2023-11-02,18,87550,4
23,70.88,85,65,21.85,5,2023-11-02,19,87550,4
0,68.11,71,67,26.6,6,2023-11-02,20,87550,4
0,85.0,89,82,15.1429,4,2023-11-03,15,87550,3
558,83.25,93,76,39.2833,5,2023-11-03,16,87550,3
1319,82.58,88,78,45.5167,5,2023-11-03,17,87550,3
174,86.45,93,81,34.9,5,2023-11-03,18,87550,3
13,81.38,88,76,32.0,5,2023-11-03,19,87550,3
0,72.12,76,68,18.6471,3,2023-11-04,9,87550,4
350,86.2,105,74,34.6,3,2023-11-04,10,87550,4
820,100.74,112,90,51.8983,3,2023-11-04,11,87550,4
975,104.85,112,99,70.1667,4,2023-11-04,12,87550,4
283,96.13,113,82,39.8333,4,2023-11-04,13,87550,4
3954,109.02,121,97,95.6167,4,2023-11-04,14,87550,4
352,100.68,118,79,35.2167,4,2023-11-04,15,87550,4
210,94.25,105,80,41.95,5,2023-11-04,16,87550,4
13,79.65,89,71,21.2833,5,2023-11-04,17,87550,4
0,77.77,87,72,20.4667,5,2023-11-04,18,87550,4
270,80.33,104,70,37.6167,5,2023-11-04,19,87550,4
13,75.3,90,67,19.0667,6,2023-11-04,20,87550,4
16,70.92,79,68,21.95,6,2023-11-04,21,87550,4
0,70.0,70,70,0.0,3,2023-11-05,9,87550,4
0,75.59,82,73,14.0,3,2023-11-05,10,87550,4
50,79.18,84,73,23.6833,3,2023-11-05,11,87550,4
0,72.12,76,69,18.1167,4,2023-11-05,12,87550,4
156,79.27,92,70,30.3667,4,2023-11-05,13,87550,4
64,73.17,86,67,20.3667,4,2023-11-05,14,87550,4
193,72.78,83,66,30.6833,4,2023-11-05,15,87550,4
55,70.28,78,65,28.7167,5,2023-11-05,16,87550,4
94,68.98,77,65,27.1167,5,2023-11-05,17,87550,4
195,84.25,99,69,44.45,5,2023-11-05,18,87550,4
44,67.95,86,60,26.8333,5,2023-11-05,19,87550,4
145,69.13,81,61,24.55,6,2023-11-05,20,87550,4
0,67.75,72,62,20.7333,6,2023-11-05,21,87550,4
782,87.76,109,74,50.2241,3,2023-11-06,8,87550,4
1188,93.9,113,76,47.8667,3,2023-11-06,9,87550,4
5,74.87,101,66,18.5833,3,2023-11-06,10,87550,4
175,64.92,79,60,21.4333,3,2023-11-06,11,87550,4
759,73.42,87,62,37.3833,4,2023-11-06,12,87550,4
0,69.1,76,66,16.9333,4,2023-11-06,13,87550,4
400,66.93,75,63,26.3167,4,2023-11-06,14,87550,4
233,65.87,74,59,23.95,4,2023-11-06,15,87550,4
42,62.48,72,58,17.7833,5,2023-11-06,16,87550,4
1337,74.13,89,60,44.5,5,2023-11-06,17,87550,4
682,83.88,104,65,48.4,5,2023-11-06,18,87550,4
37,78.42,88,71,26.6167,5,2023-11-06,19,87550,4
120,78.88,91,71,33.1167,6,2023-11-06,20,87550,4
0,74.9,80,73,19.4545,6,2023-11-06,21,87550,4
778,79.96,104,64,41.3913,3,2023-11-07,8,87550,4
1201,89.93,118,76,52.3333,3,2023-11-07,9,87550,4
94,80.8,115,69,22.4211,3,2023-11-07,10,87550,4
0,67.92,74,64,16.5167,3,2023-11-07,11,87550,4
620,74.81,86,70,37.0667,4,2023-11-07,12,87550,4
228,77.92,104,69,25.1,4,2023-11-07,13,87550,4
80,71.0,81,63,23.4333,4,2023-11-07,14,87550,4
10,64.83,73,60,24.05,4,2023-11-07,15,87550,4
0,64.55,78,58,21.05,5,2023-11-07,16,87550,4
1096,85.57,110,63,44.8333,5,2023-11-07,17,87550,4
879,76.65,87,69,47.5667,5,2023-11-07,18,87550,4
0,72.57,80,68,19.4333,5,2023-11-07,19,87550,4
0,72.36,77,70,17.2647,6,2023-11-07,20,87550,4
0,80.0,80,80,0.0,6,2023-11-07,21,87550,4
130,74.34,87,67,33.4068,3,2023-11-08,9,87550,4
22,82.18,98,66,23.2333,3,2023-11-08,10,87550,4
186,78.12,90,67,35.05,3,2023-11-08,11,87550,4
77,71.18,76,66,29.1833,4,2023-11-08,12,87550,4
121,71.68,79,66,30.45,4,2023-11-08,13,87550,4
38,65.62,76,63,27.5,4,2023-11-08,14,87550,4
132,68.55,83,57,32.7833,4,2023-11-08,15,87550,4
176,72.83,87,64,36.2667,5,2023-11-08,16,87550,4
54,71.47,89,63,29.45,5,2023-11-08,17,87550,4
11,71.78,83,65,19.3833,5,2023-11-08,18,87550,4
1245,87.62,117,63,55.1167,5,2023-11-08,19,87550,4
64,82.45,93,79,27.381,6,2023-11-08,20,87550,4
34,64.82,75,61,19.0893,2,2023-11-09,7,87550,4
578,75.42,109,64,33.7667,3,2023-11-09,8,87550,4
1039,84.22,105,66,46.0167,3,2023-11-09,9,87550,4
0,64.73,72,61,18.4167,3,2023-11-09,10,87550,4
60,64.72,71,60,21.0333,3,2023-11-09,11,87550,4
728,73.95,91,61,36.5833,4,2023-11-09,12,87550,4
37,76.5,99,68,17.5667,4,2023-11-09,13,87550,4
14,73.42,81,60,23.2,4,2023-11-09,14,87550,4
0,71.13,75,67,22.7167,4,2023-11-09,15,87550,4
416,72.47,83,66,31.0,5,2023-11-09,16,87550,4
290,78.68,90,69,30.0667,5,2023-11-09,17,87550,4
1363,95.95,114,66,59.3333,5,2023-11-09,18,87550,4
22,71.05,93,64,24.65,5,2023-11-09,19,87550,4
10,77.27,85,70,20.6167,6,2023-11-09,20,87550,4
0,80.73,83,78,22.0833,6,2023-11-09,21,87550,4
51,70.49,79,65,23.3729,3,2023-11-10,8,87550,4
101,74.92,87,68,29.45,3,2023-11-10,9,87550,4
249,82.23,99,73,44.25,3,2023-11-10,10,87550,4
79,72.07,98,64,23.6,3,2023-11-10,11,87550,4
39,67.32,74,61,22.6167,4,2023-11-10,12,87550,4
920,84.85,101,69,55.2833,4,2023-11-10,13,87550,4
87,91.8,112,75,37.1667,4,2023-11-10,14,87550,4
64,86.38,102,75,28.2,4,2023-11-10,15,87550,4
1737,87.3,115,72,55.95,5,2023-11-10,16,87550,4
1255,101.67,117,84,57.7833,5,2023-11-10,17,87550,4
0,75.55,100,68,11.85,5,2023-11-10,18,87550,4
0,68.18,74,64,15.5333,5,2023-11-10,19,87550,4
141,78.4,99,65,31.3167,6,2023-11-10,20,87550,4
0,70.9,74,69,13.8,6,2023-11-10,21,87550,4
0,83.86,92,70,31.75,3,2023-11-11,9,87550,4
68,78.92,93,72,20.4333,3,2023-11-11,10,87550,4
104,71.4,80,66,22.7833,3,2023-11-11,11,87550,4
43,71.02,86,62,28.9333,4,2023-11-11,12,87550,4
84,67.93,103,61,26.1167,4,2023-11-11,13,87550,4
90,70.07,90,66,19.1167,4,2023-11-11,14,87550,4
166,77.5,84,69,48.9333,4,2023-11-11,15,87550,4
55,71.87,86,67,19.9833,5,2023-11-11,16,87550,4
158,74.68,81,70,37.85,5,2023-11-11,17,87550,4
29,67.85,83,64,17.6833,5,2023-11-11,18,87550,4
287,78.55,95,66,50.5,5,2023-11-11,19,87550,4
34,67.42,78,63,18.5333,6,2023-11-11,20,87550,4
0,69.55,74,68,27.2727,6,2023-11-11,21,87550,4
0,80.0,80,80,0.0,3,2023-11-12,9,87550,4
91,84.07,102,72,24.8261,3,2023-11-12,10,87550,4
57,80.03,86,76,25.5667,3,2023-11-12,11,87550,4
0,70.87,80,67,18.5167,4,2023-11-12,12,87550,4
51,68.65,75,64,19.65,4,2023-11-12,13,87550,4
22,69.78,81,66,17.55,4,2023-11-12,14,87550,4
2406,89.77,108,63,73.3833,4,2023-11-12,15,87550,4
4238,107.7,122,91,91.8,5,2023-11-12,16,87550,4
20,75.05,88,70,19.1833,5,2023-11-12,17,87550,4
91,85.13,109,75,26.65,5,2023-11-12,18,87550,4
0,78.22,89,74,15.7167,5,2023-11-12,19,87550,4
32,72.63,79,65,18.35,6,2023-11-12,20,87550,4
80,73.89,86,66,28.3056,6,2023-11-12,21,87550,4
550,87.18,95,83,36.2424,3,2023-11-13,8,87550,4
1483,95.82,109,86,51.45,3,2023-11-13,9,87550,4
38,78.08,87,69,20.0167,3,2023-11-13,10,87550,4
190,67.97,76,63,23.2,3,2023-11-13,11,87550,4
297,69.8,81,61,28.5667,4,2023-11-13,12,87550,4
388,79.63,97,68,29.6667,4,2023-11-13,13,87550,4
51,71.77,76,68,18.1333,4,2023-11-13,14,87550,4
88,67.8,73,63,22.2333,4,2023-11-13,15,87550,4
36,66.93,73,63,17.1167,5,2023-11-13,16,87550,4
624,75.65,111,65,34.1429,5,2023-11-13,17,87550,4
829,100.38,113,89,43.1333,5,2023-11-13,18,87550,4
55,84.73,113,74,31.65,5,2023-11-13,19,87550,4
31,77.87,83,73,20.5833,6,2023-11-13,20,87550,4
0,76.8,79,74,16.8,6,2023-11-13,21,87550,4
0,69.59,76,65,13.6296,2,2023-11-14,7,87550,4
622,75.8,113,65,40.0333,3,2023-11-14,8,87550,4
711,86.47,110,76,44.15,3,2023-11-14,9,87550,4
59,67.48,84,61,24.0,3,2023-11-14,10,87550,4
56,62.07,67,58,21.5667,3,2023-11-14,11,87550,4
786,75.58,91,63,39.5667,4,2023-11-14,12,87550,4
44,71.72,90,66,18.5333,4,2023-11-14,13,87550,4
156,68.25,77,64,18.1333,4,2023-11-14,14,87550,4
0,67.83,80,63,17.9167,4,2023-11-14,15,87550,4
128,66.6,76,60,25.3333,5,2023-11-14,16,87550,4
751,81.15,108,63,40.9167,5,2023-11-14,17,87550,4
610,89.73,104,70,44.6667,5,2023-11-14,18,87550,4
180,77.08,86,70,32.1333,5,2023-11-14,19,87550,4
24,78.67,82,76,17.5167,6,2023-11-14,20,87550,4
26,80.82,93,76,23.4872,6,2023-11-14,21,87550,4
21,80.42,93,71,27.1081,3,2023-11-15,9,87550,4
102,82.52,88,78,26.3167,3,2023-11-15,10,87550,4
0,74.57,79,70,15.0333,3,2023-11-15,11,87550,4
123,71.3,82,66,28.4667,4,2023-11-15,12,87550,4
172,77.39,83,70,41.4722,4,2023-11-15,13,87550,4
181,75.34,87,69,28.8205,4,2023-11-15,15,87550,4
50,71.28,87,65,25.1667,5,2023-11-15,16,87550,4
65,69.72,86,57,17.4167,5,2023-11-15,17,87550,4
17,63.62,71,54,16.0,5,2023-11-15,18,87550,4
43,76.08,89,67,28.95,5,2023-11-15,19,87550,4
0,81.11,84,78,22.8333,6,2023-11-15,20,87550,4
0,64.74,75,60,17.8235,2,2023-11-16,7,87550,4
16,61.72,72,59,18.95,3,2023-11-16,8,87550,4
84,74.6,83,66,24.1833,3,2023-11-16,9,87550,4
53,73.57,80,68,28.75,3,2023-11-16,10,87550,4
25,68.73,73,65,27.2833,3,2023-11-16,11,87550,4
80,73.18,80,67,29.45,4,2023-11-16,12,87550,4
15,70.73,77,65,21.8333,4,2023-11-16,13,87550,4
309,75.98,86,65,33.7,4,2023-11-16,14,87550,4
26,75.71,83,72,32.625,4,2023-11-16,15,87550,4
0,71.0,71,71,30.0,5,2023-11-16,16,87550,4
121,76.18,89,67,32.0333,5,2023-11-16,17,87550,4
34,70.33,80,65,17.3,5,2023-11-16,18,87550,4
0,70.8,78,68,22.5833,5,2023-11-16,19,87550,4
0,69.4,73,64,21.45,6,2023-11-16,20,87550,4
14,66.92,72,64,16.8667,6,2023-11-16,21,87550,4
257,79.18,94,70,52.1176,2,2023-11-17,7,87550,4
907,105.55,115,94,46.2,3,2023-11-17,8,87550,4
876,95.25,113,85,38.7333,3,2023-11-17,9,87550,4
0,75.95,86,69,18.3833,3,2023-11-17,10,87550,4
0,69.03,78,65,19.1333,3,2023-11-17,11,87550,4
447,75.07,94,65,34.2833,4,2023-11-17,12,87550,4
418,87.18,101,82,32.45,4,2023-11-17,13,87550,4
0,77.73,84,70,19.1333,4,2023-11-17,14,87550,4
0,77.0,81,70,24.6833,4,2023-11-17,15,87550,4
62,74.6,87,68,26.65,5,2023-11-17,16,87550,4
951,87.4,114,71,41.9833,5,2023-11-17,17,87550,4
1023,82.9,96,65,54.5,5,2023-11-17,18,87550,4
229,80.53,97,71,33.4333,5,2023-11-17,19,87550,4
51,76.55,86,69,24.9167,6,2023-11-17,20,87550,4
0,73.0,74,72,21.2222,6,2023-11-17,21,87550,4
28,77.59,85,71,18.2373,3,2023-11-18,9,87550,4
136,74.98,81,70,27.8136,3,2023-11-18,10,87550,4
180,78.5,90,71,37.2,3,2023-11-18,11,87550,4
256,74.02,79,68,32.5,4,2023-11-18,12,87550,4
141,74.8,84,66,28.0667,4,2023-11-18,13,87550,4
14,73.17,90,68,22.9,4,2023-11-18,14,87550,4
17,71.3,83,65,24.7667,4,2023-11-18,15,87550,4
104,70.67,79,65,30.0833,5,2023-11-18,16,87550,4
0,69.3,80,65,17.65,5,2023-11-18,17,87550,4
1098,75.59,98,63,48.25,5,2023-11-18,18,87550,4
740,75.66,96,65,34.3793,5,2023-11-18,19,87550,4
33,73.62,83,67,23.5088,6,2023-11-18,20,87550,4
1467,94.2,110,80,54.4833,6,2023-11-18,21,87550,4
13,78.08,86,72,42.6154,2,2023-11-20,7,87550,4
987,92.43,115,74,54.4833,3,2023-11-20,8,87550,4
874,90.68,111,80,44.0,3,2023-11-20,9,87550,4
11,74.13,84,68,20.9833,3,2023-11-20,10,87550,4
174,68.37,77,62,23.1333,3,2023-11-20,11,87550,4
739,79.0,100,63,46.4333,4,2023-11-20,12,87550,4
12,74.44,90,67,15.7368,4,2023-11-20,13,87550,4
141,71.73,80,68,23.55,4,2023-11-20,14,87550,4
0,64.73,77,62,15.25,4,2023-11-20,15,87550,4
165,66.12,70,61,33.075,5,2023-11-20,16,87550,4
57,69.21,76,57,17.6842,2,2023-11-21,7,87550,3
734,77.97,113,66,39.2667,3,2023-11-21,8,87550,3
558,83.6,102,68,33.7167,3,2023-11-21,9,87550,3
560,76.58,109,64,32.25,3,2023-11-21,10,87550,3
0,69.6,83,63,24.6167,3,2023-11-21,11,87550,3
777,79.78,98,68,39.4667,4,2023-11-21,12,87550,3
58,79.58,89,76,21.1167,4,2023-11-21,13,87550,3
129,75.98,94,67,28.0167,4,2023-11-21,14,87550,3
0,70.33,77,65,16.9,4,2023-11-21,15,87550,3
87,71.32,85,65,24.2,5,2023-11-21,16,87550,3
745,82.88,113,62,37.8333,5,2023-11-21,17,87550,3
652,88.08,109,66,45.4833,5,2023-11-21,18,87550,3
43,80.78,103,72,24.8333,5,2023-11-21,19,87550,3
51,77.08,84,72,26.3333,6,2023-11-21,20,87550,3
0,75.36,77,74,19.75,6,2023-11-21,21,87550,3
29,75.81,83,70,26.8542,3,2023-11-22,9,87550,4
136,82.58,88,76,26.3667,3,2023-11-22,10,87550,4
47,79.7,86,75,24.6667,3,2023-11-22,11,87550,4
60,74.83,85,70,22.9,4,2023-11-22,12,87550,4
96,75.6,99,68,34.85,4,2023-11-22,13,87550,4
0,74.58,96,66,23.1167,4,2023-11-22,14,87550,4
174,72.23,82,66,31.9,4,2023-11-22,15,87550,4
61,70.47,85,62,22.7167,5,2023-11-22,16,87550,4
58,72.52,87,66,30.0667,5,2023-11-22,17,87550,4
32,67.87,82,61,15.7667,5,2023-11-22,18,87550,4
0,72.85,85,64,20.6833,5,2023-11-22,19,87550,4
93,68.93,81,65,24.7,6,2023-11-22,20,87550,4
0,70.62,79,65,18.3,6,2023-11-22,21,87550,4
0,66.29,72,62,17.7843,2,2023-11-23,7,87550,4
720,74.9,104,60,39.5833,3,2023-11-23,8,87550,4
867,83.82,106,70,40.3667,3,2023-11-23,9,87550,4
579,85.28,104,69,41.75,3,2023-11-23,10,87550,4
130,72.05,83,67,23.9825,3,2023-11-23,11,87550,4
984,85.62,98,69,46.5833,4,2023-11-23,12,87550,4
1080,88.65,113,77,48.1667,4,2023-11-23,13,87550,4
79,76.83,92,70,19.5167,4,2023-11-23,14,87550,4
0,71.18,78,68,17.95,4,2023-11-23,15,87550,4
581,68.14,86,63,35.9492,5,2023-11-23,16,87550,4
454,76.62,87,67,26.25,5,2023-11-23,17,87550,4
2215,91.47,111,69,58.3833,5,2023-11-23,18,87550,4
652,86.95,103,70,40.0833,5,2023-11-23,19,87550,4
0,79.1,87,70,21.3667,6,2023-11-23,20,87550,4
0,76.64,78,75,16.75,6,2023-11-23,21,87550,4
638,108.24,115,99,69.56,3,2023-11-24,8,87550,4
64,94.75,111,84,31.1667,3,2023-11-24,9,87550,4
671,91.8,124,69,35.7167,3,2023-11-24,10,87550,4
101,76.3,83,71,20.0833,3,2023-11-24,11,87550,4
693,82.27,99,72,43.3864,4,2023-11-24,12,87550,4
0,80.0,80,80,4.66667,6,2023-11-24,21,87550,4
0,70.0,70,70,0.0,3,2023-11-25,9,87550,4
0,61.0,61,61,36.0,3,2023-11-25,10,87550,4
136,77.53,85,64,37.7833,3,2023-11-25,11,87550,4
26,88.5,98,83,22.35,4,2023-11-25,12,87550,4
310,88.85,95,82,42.4667,4,2023-11-25,13,87550,4
67,79.41,86,75,25.5763,4,2023-11-25,14,87550,4
251,83.02,93,76,36.8,4,2023-11-25,15,87550,4
666,85.02,94,81,49.15,5,2023-11-25,16,87550,4
462,86.42,96,76,56.0,5,2023-11-25,17,87550,4
450,99.05,106,92,53.1167,5,2023-11-25,18,87550,4
98,89.17,97,84,27.1833,5,2023-11-25,19,87550,4
31,84.28,98,72,24.3333,6,2023-11-25,20,87550,4
58,80.5,86,77,35.2727,6,2023-11-25,21,87550,4
11,78.0,78,78,22.5,3,2023-11-26,9,87550,4
203,80.9,89,73,36.0,3,2023-11-26,10,87550,4
93,85.15,100,76,33.2,3,2023-11-26,11,87550,4
180,81.92,89,78,29.4,4,2023-11-26,12,87550,4
791,86.08,111,74,43.7833,4,2023-11-26,13,87550,4
1989,97.8,119,77,62.1167,4,2023-11-26,14,87550,4
1898,93.17,122,76,51.6333,4,2023-11-26,15,87550,4
300,82.38,97,70,38.5667,5,2023-11-26,16,87550,4
46,76.85,88,66,24.7,5,2023-11-26,17,87550,4
75,77.6,82,73,20.9333,5,2023-11-26,18,87550,4
84,75.43,85,71,25.4167,5,2023-11-26,19,87550,4
74,69.5,78,65,20.55,6,2023-11-26,20,87550,4
33,67.82,75,65,19.3,6,2023-11-26,21,87550,4
783,89.14,109,60,42.2857,3,2023-11-27,8,87550,4
757,90.62,115,79,43.5,3,2023-11-27,9,87550,4
137,81.97,91,73,25.5424,3,2023-11-27,10,87550,4
167,69.52,79,65,22.3833,3,2023-11-27,11,87550,4
721,81.38,95,63,36.4333,4,2023-11-27,12,87550,4
26,79.2,88,74,18.2833,4,2023-11-27,13,87550,4
136,75.25,85,68,21.4,4,2023-11-27,14,87550,4
151,69.17,74,66,20.9333,4,2023-11-27,15,87550,4
0,69.05,76,65,19.5167,5,2023-11-27,16,87550,4
1254,84.22,103,69,47.2333,5,2023-11-27,17,87550,4
708,88.85,103,72,46.5833,5,2023-11-27,18,87550,4
247,78.83,107,71,29.35,5,2023-11-27,19,87550,4
399,97.65,106,89,42.0833,6,2023-11-27,20,87550,4
1318,101.68,121,82,52.35,6,2023-11-27,21,87550,4
799,82.94,88,76,56.3714,3,2023-11-28,9,87550,4
75,77.73,88,71,20.5424,3,2023-11-28,10,87550,4
222,74.72,82,70,25.5167,3,2023-11-28,11,87550,4
719,81.68,94,72,34.9167,4,2023-11-28,12,87550,4
0,72.02,75,69,14.55,4,2023-11-28,13,87550,4
0,70.47,75,67,17.8167,4,2023-11-28,14,87550,4
91,66.9,74,63,21.5667,4,2023-11-28,15,87550,4
0,65.9,71,63,15.3167,5,2023-11-28,16,87550,4
1008,81.96,95,63,46.4561,5,2023-11-28,17,87550,4
489,84.0,95,72,45.6,5,2023-11-28,18,87550,4
59,70.75,77,67,22.0167,5,2023-11-28,19,87550,4
62,78.29,84,74,29.1864,6,2023-11-28,20,87550,4
0,73.6,74,73,11.7143,6,2023-11-28,21,87550,4
775,89.33,102,82,49.6735,3,2023-11-29,8,87550,5
916,87.07,101,72,41.3167,3,2023-11-29,9,87550,5
0,68.0,76,64,17.0,3,2023-11-29,10,87550,5
168,62.97,73,57,20.6833,3,2023-11-29,11,87550,5
720,77.33,95,67,35.6,4,2023-11-29,12,87550,5
0,70.13,75,64,19.2333,4,2023-11-29,13,87550,5
215,66.47,74,60,23.0667,4,2023-11-29,14,87550,5
0,63.98,70,59,14.9333,4,2023-11-29,15,87550,5
700,69.25,108,56,38.4667,5,2023-11-29,16,87550,4
710,88.28,108,73,34.0847,5,2023-11-29,17,87550,4
939,90.08,116,72,49.7833,5,2023-11-29,18,87550,4
14,78.87,88,72,24.15,5,2023-11-29,19,87550,4
43,80.25,96,71,23.2333,6,2023-11-29,20,87550,4
0,76.91,81,75,19.1667,6,2023-11-29,21,87550,4
0,67.85,70,66,12.4872,2,2023-11-30,7,87550,4
711,68.43,97,60,36.3667,3,2023-11-30,8,87550,4
603,70.72,88,62,39.5833,3,2023-11-30,9,87550,4
388,76.05,102,58,28.9833,3,2023-11-30,10,87550,4
82,60.2,75,54,21.8667,3,2023-11-30,11,87550,4
772,68.63,78,59,41.2,4,2023-11-30,12,87550,4
108,70.35,77,66,19.9667,4,2023-11-30,13,87550,4
138,67.55,77,63,21.4167,4,2023-11-30,14,87550,4
0,67.62,83,62,17.8,4,2023-11-30,15,87550,4
0,63.07,82,55,21.9833,5,2023-11-30,16,87550,4
1139,78.53,102,65,49.3167,5,2023-11-30,17,87550,4
351,84.68,104,67,39.7333,5,2023-11-30,18,87550,4
50,67.75,79,61,12.25,5,2023-11-30,19,87550,4
47,74.3,93,62,24.3833,6,2023-11-30,20,87550,4
211,78.88,95,70,35.3167,6,2023-11-30,21,87550,4
60,66.0,72,64,45.5,3,2023-12-01,8,87550,4
2409,92.08,129,70,77.3667,3,2023-12-01,9,87550,4
0,80.0,80,80,0.0,3,2023-12-01,10,87550,4
1954,103.9,122,84,60.3833,4,2023-12-01,12,87550,4
48,79.77,91,70,17.9,4,2023-12-01,13,87550,4
87,87.58,96,73,27.7333,4,2023-12-01,14,87550,4
72,83.57,91,77,23.6167,4,2023-12-01,15,87550,4
147,76.75,82,72,32.6833,5,2023-12-01,16,87550,4
65,77.83,87,71,22.1333,5,2023-12-01,17,87550,4
1955,97.7,118,74,71.9833,5,2023-12-01,18,87550,4
529,95.28,114,84,46.8667,5,2023-12-01,19,87550,4
21,92.78,100,87,22.05,6,2023-12-01,20,87550,4
121,90.62,100,81,29.0667,6,2023-12-01,21,87550,4
0,80.0,80,80,0.0,3,2023-12-02,9,87550,4
46,82.54,91,65,21.2857,3,2023-12-02,10,87550,4
40,85.67,91,79,25.8333,3,2023-12-02,11,87550,4
152,78.92,90,71,31.0333,4,2023-12-02,12,87550,4
32,73.12,80,69,20.3667,4,2023-12-02,13,87550,4
143,75.53,87,68,30.25,4,2023-12-02,14,87550,4
151,80.4,92,71,31.8833,4,2023-12-02,15,87550,4
29,74.73,85,68,22.75,5,2023-12-02,16,87550,4
41,72.88,82,67,26.0667,5,2023-12-02,17,87550,4
178,74.98,89,68,29.6167,5,2023-12-02,18,87550,4
118,72.75,80,67,25.0,5,2023-12-02,19,87550,4
176,71.95,80,67,24.9333,6,2023-12-02,20,87550,4
26,68.73,74,66,26.75,6,2023-12-02,21,87550,4
0,80.0,80,80,0.0,3,2023-12-03,9,87550,4
0,78.51,84,73,17.8298,3,2023-12-03,10,87550,4
47,80.03,86,75,20.35,3,2023-12-03,11,87550,4
59,78.95,85,74,26.75,4,2023-12-03,12,87550,4
0,71.7,80,66,14.7333,4,2023-12-03,13,87550,4
198,71.92,81,64,37.2333,4,2023-12-03,14,87550,4
134,76.6,86,69,33.7167,4,2023-12-03,15,87550,4
0,71.77,80,64,11.4333,5,2023-12-03,16,87550,4
0,62.18,65,60,5.96667,5,2023-12-03,17,87550,4
26,62.2,76,58,9.51667,5,2023-12-03,18,87550,4
